UIC_Query,URL,Заглавие (Статус),Състояние към дата,ЕИК/ПИК,Фирмено дело,Фирма/Наименование,Правна форма,Държава,Област и Община,Населено място,Адрес,Предмет на дейност,Физическо лице,Other_Data
202679915,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=202679915,"""ЕЛРЕГА"" ЕООД - Заличен търговец/ЮЛНЦ",18.09.2026г.,,,,,,,,,,,"{""27. Заличаване на търговеца/ЮЛНЦ"": ""Заличен търговец/ЮЛНЦ""}"
160104969,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=160104969,"""НЮ ФЕЙС ФЕШЪН"" ЕООД",18.09.2026г.,160104969,2441/2007 530,НЮ ФЕЙС ФЕШЪН,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Пловдив, Община: Пловдив","гр. Пловдив, п.к. 4002","р-н Западен, бул./ул. ул. ДИМИТЪР СТРАШИМИРОВ № 36","ПОКУПКА НА СТОКИ ИЛИ ДРУГИ ВЕЩИ С ЦЕЛ ПРОДАЖБА В ПЪРВОНАЧАЛЕН, ОБРАБОТЕН ИЛИ ПРЕРАБОТЕН ВИД, ПРОДАЖБА НА СТОКИ ОТ СОБСТВЕНО ПРОИЗВОДСТВО, ТЪРГОВСКО ПРЕДСТАВИТЕЛСТВО И ПОСРЕДНИЧЕСТВО, КОМИСИОННИ, СПЕДИЦИОННИ СДЕЛКИ И УСЛУГИ В СТРАНАТА И ЧУЖБИНА, ТУРИСТИЧЕСКИ И РЕКЛАМНИ УСЛУГИ, КОНСУЛТАНТСКИ УСЛУГИ, КАКТО И ВСЯКАКВА ДРУГА ТЪРГОВСКА ДЕЙНОСТ, КОЯТО ЗАКОНА НЕ ЗАБРАНЯВА.",,"{""7. Управители"": ""НИКОЛАЙ ФИЛИПОВ ФИЛИПОВ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""НИКОЛАЙ ФИЛИПОВ ФИЛИПОВ, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""2556.46 €"", ""32. Внесен капитал"": ""1789.52 €""}"
208531599,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=208531599,"""Карлсбори"" ЕООД",18.09.2026г.,208531599,,Карлсбори,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Русе, Община: Русе","гр. Русе, п.к. 7013","бул./ул. ул. Орлово гнездо № 2, вх. 5, ет. 1 Телефон: +359 884 185565, Адрес на електронна поща: stoianova_2006@abv.bg","Търговия на едро с материали за строителството, дървен материал и гипсокартон, търговия на едро с необработен дървен материал, търговия на едро с първично обработен дървен материал, Търговия на едро с железария и арматурни изделия, Търговия на едро с машини и оборудване за добива и строителството и части за тях, строителна и монтажна дейност; Вътрешна и външна търговия на едро и дребно; продажба и препродажба на всякакъв вид стоки в първоначален, преработен и обработен вид; транспорт с леки и товарни автомобили в страната и чужбина, реклама, транспорт и спедиторски услуги, Покупко-продажба на автомобили до 3,5 тона и над 3,5 тона, покупко - продажба на резервни части за МПС; както и всички останали, незабранени от закона дейности. За дейностите, за които се изисква лицензи и разрешителни след тяхното получаване.",,"{""4. Изписване на чужд език"": ""Carlsbori LTD"", ""7. Управители"": ""Георге-Виктор Илие, Държава: РУМЪНИЯ"", ""23. Едноличен собственик на капитала"": ""Георге-Виктор Илие, Държава: РУМЪНИЯ"", ""31. Размер"": ""204.52 €"", ""32. Внесен капитал"": ""204.52 €""}"
208531605,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=208531605,"""ХОУМ БРОУД КАСТ"" ЕООД",18.09.2026г.,208531605,,ХОУМ БРОУД КАСТ,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Пазарджик, Община: Пазарджик","гр. Пазарджик, п.к. 4400",бул./ул. ул. ХРИСТО БОТЕВ № 208 Телефон: 0886688066,"Телевизионна дейност, изработване и разпространение на телевизионни програми, изграждане и поддържане на съоръжения за телевизионна дейност, закупуване и разпространение на телевизионни програми, придобиване на права върху телевизионни програми и телевизионни канали, издателска и продуцентска дейност, импресарска и рекламна дейности, организиране и осъществяване на медийни и комуникационни стратегии, „пи ар” стратегии и анализи, както и всякаква друга незабранена от закона дейност, а за дейности, подлежащи на лицензиране – след снабдяване със съответния лиценз.",,"{""4. Изписване на чужд език"": ""HOME BROAD CAST"", ""5а. Адрес за кореспонденция с НАП на територията на страната"": ""Държава: БЪЛГАРИЯ\nОбласт: Пазарджик, Община: Пазарджик\nНаселено място: гр. Пазарджик, п.к. 4400\nбул./ул. ул. ХРИСТО БОТЕВ № 208"", ""6а. Основна дейност по НКИД"": ""Група по НКИД: 59.11\nКлас по НКИД: Производство на филми и телевизионни предавания"", ""7. Управители"": ""ЙОРДАН МАРИНОВ ТОДОРОВ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""ЙОРДАН МАРИНОВ ТОДОРОВ, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""511.00 €"", ""32. Внесен капитал"": ""511.00 €""}"
208531617,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=208531617,"""СкиБългария"" ЕООД",18.09.2026г.,208531617,,СкиБългария,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Варна, Община: Варна","гр. Варна, п.к. 9007","р-н Приморски, бул./ул. ул. Федот Попов № 6","Онлайн спортни консултации; онлайн спортни лекции, курсове и обучения; онлайн търговия на едро и дребно със спортно облекло, екипировка и аксесоари за ски, сноуборд и други зимни и летни спортове; отдаване под наем на спортна екипировка и оборудване; вътрешна, външна и онлайн търговия с всички разрешени от закона стоки – на едро и дребно, включително хранителни и промишлени стоки; извършване на услуги в различни сфери на стопанската дейност; внос и износ; транспортна, логистична и складова дейност; дистрибуция, посредничество и представителство; маркетингова, рекламна и консултантска дейност, както и извършване на всички други дейности и услуги, които не са забранени от закона, а при необходимост – след получаване на съответните разрешителни и лицензи.",,"{""7. Управители"": ""Илина Илиянова Петкова, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""Илина Илиянова Петкова, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""1.02 €"", ""32. Внесен капитал"": ""1.02 €""}"
208531624,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=208531624,"""ЕМ 04"" ЕООД",18.09.2026г.,208531624,,ЕМ 04,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Русе, Община: Две могили","гр. Две могили, п.к. 7150",бул./ул. ул. Христо Ботев № 54,"Търговия на дребно с облекло и всички други дейности, незабранени от Закона.",,"{""4. Изписване на чужд език"": ""EM 04 LTD"", ""6а. Основна дейност по НКИД"": ""Група по НКИД: 47.71\nКлас по НКИД: Търговия на дребно с облекло"", ""7. Управители"": ""ЕМРЕ РЮСТЕМ МЮМЮН, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""ЕМРЕ РЮСТЕМ МЮМЮН, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""51.13 €"", ""32. Внесен капитал"": ""51.13 €""}"
200742306,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=200742306,"ЕТ ""ШАНС - ИВАН ВЕЧЕВ""",18.09.2026г.,200742306,,ШАНС - ИВАН ВЕЧЕВ,Едноличен търговец,БЪЛГАРИЯ,"Област: Плевен, Община: Плевен","гр. Плевен, п.к. 5800","бул./ул. ГЕОРГИ КОЧЕВ № 23, вх. 3, ет. 7, ап. 19 Телефон: 064/833984, 0887554121","РЕСТОРАНТЬОРСТВО И ТУРИСТИЧЕСКИ УСЛУГИ, ТАКСИМЕТРОВИ И ТРАНСПОРТНИ УСЛУГИ С ЛЕКИ И ТОВАРНИ АВТОМОБИЛИ, ХОТЕЛИЕРСКИ УСЛУГИ, СТРОЕЖ, РЕМОНТ И ОБЗАВЕЖДАНЕ НА НЕДВИЖИМИ ИМОТИ С ЦЕЛ ПРОДАЖБА, ТЪРГОВИЯ С СТРАНАТА И ЧУЖБИНА СЪС СТОКИ И МАТЕРИАЛИ, С ИЗКЛЮЧЕНИЕ НА ТЕЗИ, КОИТО СА ЗАБРАНЕНИ ОТ ЗАКОНА.",ИВАН ИЛИЕВ ВЕЧЕВ,
200742313,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=200742313,"""МИХАЕЛА 99"" ООД",18.09.2026г.,200742313,,МИХАЕЛА 99,Дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Бургас, Община: Несебър","гр. Свети Влас, п.к. 8256","бул./ул. МОРСКА № 3, бл. А, ет. 1, ап. 1","РЕСТОРАНТЬОРСТВО, ЗАВЕДЕНИЯ ЗА ХРАНЕНЕ, КЕТЪРИНГ И ТЪРГОВИЯ С ХРАНИ И НАПИТКИ, ТЮТЮНЕВИ ИЗДЕЛИЯ, ДЕЛИКАТЕСНИ СТОКИ, ВНОС И ИЗНОС.",,"{""4. Изписване на чужд език"": ""MIHAELA 99"", ""7. Управители"": ""КРАСИМИР ВАСИЛЕВ ДИМОВ, Държава: БЪЛГАРИЯ"", ""19. Съдружници"": ""КРАСИМИР ВАСИЛЕВ ДИМОВ, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 2500.00 лв.\nМИХАИЛ МИХАЙЛОВ ДЕНЧЕВ, Държава: БЪЛГАРИЯ, Размер на дяловото участие: 2500.00 лв."", ""31. Размер"": ""2556.46 €"", ""32. Внесен капитал"": ""2556.46 €""}"
200742320,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=200742320,"""ДИНМЕЙД"" ЕООД",18.09.2026г.,200742320,,ДИНМЕЙД,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Бургас, Община: Несебър","гр. Несебър, п.к. 8230",бул./ул. Св. Св. Кирил и Методи № 57,"ЗАВЕДЕНИЯ ЗА ХРАНЕНЕ, ТЪРГОВИЯ НА ЕДРО И ДРЕБНО, ТЪРГОВСКО ПОСРЕДНИЧЕСТВО НА МЕСТНИ И ЧУЖДЕСТРАННИ ФИЗИЧЕСКИ И ЮРИДИЧЕСКИ ЛИЦА, ТРАНСПОРТНА И СПЕДИТОРСКА ДЕЙНОСТ, КАКТО И ВСЯКА ДРУГА ДЕЙНОСТ НЕЗАБРАНЕНА ОТ ЗАКОНА.",,"{""4. Изписване на чужд език"": ""DINMADE"", ""7. Управители"": ""ДИНЧО ПЕТРОВ КЕКОВ, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""ДИНЧО ПЕТРОВ КЕКОВ, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""2556.46 €"", ""32. Внесен капитал"": ""2556.46 €""}"
207584773,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=207584773,"""РЕЯФАРМА"" ЕООД",18.09.2026г.,207584773,,РЕЯФАРМА,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Варна, Община: Бяла","гр. Бяла, п.к. 9101",бул./ул. АНДРЕЙ ПРЕМЯНОВ № 42 Адрес на електронна поща: my.self@mail.bg,"Търговия на дребно с лекарствени продукти, комплексна хотелиерска и ресторантьорска дейност, туристическа и турагентска дейност, организиране на развлекателни и шоу-програми и мероприятия, аниматорска дейност, организиране на екскурзии в страната и чужбина, търговия, внос и износ на стоки, строително-монтажни и довършителни работи, покупка, строеж и обзавеждане на недвижими имоти с цел продажба; управление на недвижими имоти; изработване на проекти за жилищни и нежилищни сгради, посредничество при сделки с недвижими имоти; покупка на стоки или други вещи с цел продажба в първоначален, преработен или обработен вид; производство на стоки с цел продажба, комисионна, спедиционна, складова, лизингова, рекламна дейност; търговско представителство и посредничество, складови сделки; превозна, програмна, импресарска дейност, сделки с интелектуална собственост.",,"{""4. Изписване на чужд език"": ""REYAPHARMA"", ""6а. Основна дейност по НКИД"": ""Група по НКИД: 47.73\nКлас по НКИД: Търговия на дребно с лекарства и други фармацевтични стоки"", ""7. Управители"": ""ТОДОРКА ДИМИТРОВА КОЛЕВА, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""ТОДОРКА ДИМИТРОВА КОЛЕВА, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""51.13 €"", ""32. Внесен капитал"": ""51.13 €""}"
207584780,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=207584780,"""ЗДИ ПРОПЪРТИ"" ЕООД",18.09.2026г.,207584780,,ЗДИ ПРОПЪРТИ,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Пловдив, Община: Хисаря","гр. Хисаря, п.к. 4180","бул./ул. ""Аугуста"" № 16","Външна и вътрешна търговия, кафе-аперитив, продажба на алкохол и цигари, ресторантьорство, извършване на услуги по почистване, отдаване под наем и наемане на недвижими имоти, строителна дейност, както и всякакви търговски сделки, фризьорство, козметика, маникюр, педикюр, хотелиерски, рекламни, туристически, експорт, реекспорт, тьрговско посредничество, продажба на стоки собствено производство, покупка и продажба на недвижими имоти, покупка на стоки с цел продажба в първоначален, преработен или обработен вид, внос, износ и продажба на автомобили втора употреба и транспортни средства, резервни части, транспортни услуги с превозни средства в страната и чужбина, отдаване под наем на превозни средства в страната и чужбина, ремонт, прехвърляне на собственост или вещни права върху превозни средства и стоки, спедиторска дейност, митническо представителство, международен транспорт, международна спедиция и дистрибуция, производство и търговия на едро и дребно на промишлени стоки, комисионна, консигнационна и оказионна търговия посредничество и представителство на български и чуждестранни физически и юридически лица, както и всяка друга дейност, която не е забранена изрично от закона.",,"{""4. Изписване на чужд език"": ""ZDI PROPERTY"", ""7. Управители"": ""Зорница Деянова Иванова, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""ЗОРНИЦА ДЕЯНОВА ИВАНОВА, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""5.11 €"", ""32. Внесен капитал"": ""5.11 €""}"
207580928,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=207580928,"""НАВАДА 51"" ЕООД",18.09.2026г.,207580928,,НАВАДА 51,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: Бургас, Община: Бургас","гр. Бургас, п.к. 8000","ж.к. Сарафово, бул./ул. Твърдица № 13","Продажба на стоки или други вещи от собствено производство; Покупка на стоки или други вещи с цел препродажба в първоначален, преработен или обработен вид; покупка, строеж и обзавеждане на недвижими имоти с цел продажба; отдаване под наем на недвижими имоти; управление на недвижими имоти; транспортна дейност; консултантска дейност; търговско представителство и посредничество; комисионни и валутни сделки; сделки с интелектуална собственост както и всяка друга дейност, незабранена от законодателството на РБългария, като всички дейности, за които се изискват лицензи и разрешителни, ще се извършват след вземане на съответните лицензи и разрешителни по установения законов ред",,"{""4. Изписване на чужд език"": ""NAVADA 51 Ltd"", ""7. Управители"": ""ВАЛЕНТИНА ВАСИЛЕВА, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""ВАЛЕНТИНА ВАСИЛЕВА, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""5.00 €"", ""32. Внесен капитал"": ""5.00 €""}"
207580935,https://portal.registryagency.bg/CR/Reports/ActiveConditionTabResult?uic=207580935,"""Амбулатория за индивидуална практика за първична извънболнична медицинска помощ Магсмед"" ЕООД",18.09.2026г.,207580935,,Амбулатория за индивидуална практика за първична извънболнична медицинска помощ Магсмед,Еднолично дружество с ограничена отговорност,БЪЛГАРИЯ,"Област: София (столица), Община: Столична","гр. София, п.к. 1582","р-н Искър, ж.к. Дружба-2, бл. 264, вх. Б, ап. 48 Телефон: +359885725287, Адрес на електронна поща: magsmedbg@gmail.com","Осъществяване на индивидуална медицинска практика за първична извънболнична помощ чрез диагностика, лечение, рехабилитация, наблюдение, консултации и профилактика на болни, предписване на лабораторни и други видове изследвания, извършване на медицински дейности и манипулации под контрол и отговорност на амбулаторията, домашни грижи и помощ, лекарства, превързочни материали и медицински пособия, извършване на експертизи на временна нетрудоспособност, извършване на наблюдение и оказване на медицинска помощ при бременност и майчинство, наблюдение, контролиране и полагане на грижи за физическото и психическото развитие на лица до 18 години, извършване на дейности по здравна промоция и профилактика, включително профилактични прегледи и имунизации, издаване на документи, свързани с дейността на амбулаторията, насочване на пациенти за консултативна и болнична помощ, лечение на болни в домовете им, когато състоянието на болните налага това, хоспитализиране на пациенти в болница, когато лечебната цел не може да се постигне в амбулаторни условия или в дома на пациентите, сключване на търговски сделки за нуждите на осъществяваните медицински дейности и за обслужване на пациентите.",,"{""5а. Адрес за кореспонденция с НАП на територията на страната"": ""Държава: БЪЛГАРИЯ\nОбласт: София (столица), Община: Столична\nНаселено място: гр. София, п.к. 1582\nр-н Искър\nж.к. Дружба-2, бул./ул. - № -, бл. 264, вх. Б, ет. -, ап. 48"", ""6а. Основна дейност по НКИД"": ""Група по НКИД: 86.21\nКлас по НКИД: Дейност на общопрактикуващи лекари"", ""7. Управители"": ""ГЕРГАНА АНТОНОВА ТОНЕВА, Държава: БЪЛГАРИЯ"", ""23. Едноличен собственик на капитала"": ""ГЕРГАНА АНТОНОВА ТОНЕВА, Държава: БЪЛГАРИЯ"", ""31. Размер"": ""51.10 €"", ""32. Внесен капитал"": ""51.10 €""}"
